il;ilce;hayvan;buyukbas_kucukbas_kanatli_diger;hayvan_sayisi_adet;atik_miktari_ton;enerji_esdegeri_tep_yil
Yozgat;Kadýþehri;SIÐIR (YERLÝ);Büyükbaþ Hayvan;1222;6690,5;35,8
Yozgat;Merkez;SIÐIR (YERLÝ);Büyükbaþ Hayvan;2369;12970,3;69,4
Yozgat;Saraykent;SIÐIR (YERLÝ);Büyükbaþ Hayvan;757;4144,6;46075
Yozgat;Sarýkaya;SIÐIR (YERLÝ);Büyükbaþ Hayvan;2245;12291,4;65,8
Yozgat;Þefaatli;SIÐIR (YERLÝ);Büyükbaþ Hayvan;965;5283,4;46109
Yozgat;Sorgun;SIÐIR (YERLÝ);Büyükbaþ Hayvan;359;1965,5;46152
Yozgat;Yenifakýlý;SIÐIR (YERLÝ);Büyükbaþ Hayvan;7;38,3;0,2
Yozgat;Yerköy;SIÐIR (YERLÝ);Büyükbaþ Hayvan;1860;10183,5;54,5
Yozgat;Akdaðmadeni;KEÇÝ (KIL);Küçükbaþ Hayvan;20217;14758,4;46226
Yozgat;Aydýncýk;KEÇÝ (KIL);Küçükbaþ Hayvan;4461;3256,5;46058
Yozgat;Boðazlýyan;KEÇÝ (KIL);Küçükbaþ Hayvan;4919;3590,9;46239
Yozgat;Çandýr;KEÇÝ (KIL);Küçükbaþ Hayvan;142;103,7;0,2
Yozgat;Çayýralan;KEÇÝ (KIL);Küçükbaþ Hayvan;900;657;46023
Yozgat;Çekerek;KEÇÝ (KIL);Küçükbaþ Hayvan;8160;5956,8;46182
Yozgat;Kadýþehri;KEÇÝ (KIL);Küçükbaþ Hayvan;2400;1752;46236
Yozgat;Merkez;KEÇÝ (KIL);Küçükbaþ Hayvan;4463;3258;46058
Yozgat;Saraykent;KEÇÝ (KIL);Küçükbaþ Hayvan;66;48,2;0,1
Yozgat;Sarýkaya;KEÇÝ (KIL);Küçükbaþ Hayvan;631;460,6;0,7
Yozgat;Þefaatli;KEÇÝ (KIL);Küçükbaþ Hayvan;1270;927,1;46143
Yozgat;Sorgun;KEÇÝ (KIL);Küçükbaþ Hayvan;1981;1446,1;46083
Yozgat;Yenifakýlý;KEÇÝ (KIL);Küçükbaþ Hayvan;1000;730;46054
Yozgat;Yerköy;KEÇÝ (KIL);Küçükbaþ Hayvan;6550;4781,5;46210
Yozgat;Akdaðmadeni;KEÇÝ (TÝFTÝK);Küçükbaþ Hayvan;13;46151;0
Yozgat;Çayýralan;KOYUN (MERÝNOS);Küçükbaþ Hayvan;38;41,6;0,1
Yozgat;Akdaðmadeni;KOYUN (YERLÝ);Küçükbaþ Hayvan;20633;22593,1;54,4
Yozgat;Aydýncýk;KOYUN (YERLÝ);Küçükbaþ Hayvan;2301;2519,6;46028
Yozgat;Boðazlýyan;KOYUN (YERLÝ);Küçükbaþ Hayvan;61255;67074,2;161,6
Yozgat;Çandýr;KOYUN (YERLÝ);Küçükbaþ Hayvan;6009;6579,9;46280
Yozgat;Çayýralan;KOYUN (YERLÝ);Küçükbaþ Hayvan;12300;13468,5;32,4
Yozgat;Çekerek;KOYUN (YERLÝ);Küçükbaþ Hayvan;9793;10723,3;46259
Yozgat;Kadýþehri;KOYUN (YERLÝ);Küçükbaþ Hayvan;6965;7626,7;46130
Yozgat;Merkez;KOYUN (YERLÝ);Küçükbaþ Hayvan;47537;52053;125,4
Yozgat;Saraykent;KOYUN (YERLÝ);Küçükbaþ Hayvan;2588;2833,9;46240
Yozgat;Sarýkaya;KOYUN (YERLÝ);Küçükbaþ Hayvan;23280;25491,6;61,4
Yozgat;Þefaatli;KOYUN (YERLÝ);Küçükbaþ Hayvan;23740;25995,3;62,6
Yozgat;Sorgun;KOYUN (YERLÝ);Küçükbaþ Hayvan;33236;36393,4;87,7
Yozgat;Yenifakýlý;KOYUN (YERLÝ);Küçükbaþ Hayvan;19000;20805;50,1
Yozgat;Yerköy;KOYUN (YERLÝ);Küçükbaþ Hayvan;52950;57980,3;139,7
Yozgat;Akdaðmadeni;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Yozgat;Aydýncýk;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Yozgat;Boðazlýyan;ET TAVUÐU;Kanatlý Hayvan;50;46155;46115
Yozgat;Çandýr;ET TAVUÐU;Kanatlý Hayvan;60000;1620;405,1
Yozgat;Çayýralan;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Yozgat;Çekerek;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Yozgat;Kadýþehri;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Yozgat;Merkez;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Yozgat;Saraykent;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Yozgat;Sarýkaya;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Yozgat;Þefaatli;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Yozgat;Sorgun;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Yozgat;Yerköy;ET TAVUÐU;Kanatlý Hayvan;51000;1377;344,3
Yozgat;Akdaðmadeni;HÝNDÝ;Kanatlý Hayvan;1375;51,6;46277
Yozgat;Aydýncýk;HÝNDÝ;Kanatlý Hayvan;481;18;46146
Yozgat;Boðazlýyan;HÝNDÝ;Kanatlý Hayvan;2670;100,1;25
Yozgat;Çandýr;HÝNDÝ;Kanatlý Hayvan;300;46092;46236
Yozgat;Çayýralan;HÝNDÝ;Kanatlý Hayvan;529;46253;5
Yozgat;Çekerek;HÝNDÝ;Kanatlý Hayvan;460;46098;46085
Yozgat;Kadýþehri;HÝNDÝ;Kanatlý Hayvan;300;46092;46236
Yozgat;Merkez;HÝNDÝ;Kanatlý Hayvan;897;33,6;46120
Yozgat;Saraykent;HÝNDÝ;Kanatlý Hayvan;900;33,8;46120
Yozgat;Sarýkaya;HÝNDÝ;Kanatlý Hayvan;3200;120;30
Yozgat;Þefaatli;HÝNDÝ;Kanatlý Hayvan;1100;41,3;46091
Yozgat;Sorgun;HÝNDÝ;Kanatlý Hayvan;1440;54;46155
Yozgat;Yenifakýlý;HÝNDÝ;Kanatlý Hayvan;100;46237;0,9
Yozgat;Yerköy;HÝNDÝ;Kanatlý Hayvan;1800;67,5;46281
Yozgat;Akdaðmadeni;KAZ;Kanatlý Hayvan;1050;49,1;46093
Yozgat;Aydýncýk;KAZ;Kanatlý Hayvan;204;46151;46114
Yozgat;Boðazlýyan;KAZ;Kanatlý Hayvan;4245;198,7;49,7
Yozgat;Çandýr;KAZ;Kanatlý Hayvan;300;14;46145
Yozgat;Çayýralan;KAZ;Kanatlý Hayvan;148;46271;46204
Yozgat;Çekerek;KAZ;Kanatlý Hayvan;1040;48,7;46065
Yozgat;Kadýþehri;KAZ;Kanatlý Hayvan;3982;186,4;46,6
Yozgat;Merkez;KAZ;Kanatlý Hayvan;4000;187,2;46,8
Yozgat;Saraykent;KAZ;Kanatlý Hayvan;850;39,8;46274
Yozgat;Sarýkaya;KAZ;Kanatlý Hayvan;4500;210,6;52,7
Yozgat;Þefaatli;KAZ;Kanatlý Hayvan;2500;117;46110
Yozgat;Sorgun;KAZ;Kanatlý Hayvan;3844;179,9;45
Yozgat;Yenifakýlý;KAZ;Kanatlý Hayvan;1000;46,8;46214
Yozgat;Yerköy;KAZ;Kanatlý Hayvan;1500;70,2;46190
Yozgat;Akdaðmadeni;ÖRDEK;Kanatlý Hayvan;550;46228;46118
Yozgat;Aydýncýk;ÖRDEK;Kanatlý Hayvan;160;46149;46266
Yozgat;Boðazlýyan;ÖRDEK;Kanatlý Hayvan;727;34;46150
Yozgat;Çandýr;ÖRDEK;Kanatlý Hayvan;150;7;46235
Yozgat;Çayýralan;ÖRDEK;Kanatlý Hayvan;99;46177;46054
Yozgat;Çekerek;ÖRDEK;Kanatlý Hayvan;345;46038;4
Yozgat;Kadýþehri;ÖRDEK;Kanatlý Hayvan;275;46277;46056
Yozgat;Merkez;ÖRDEK;Kanatlý Hayvan;774;36,2;46031
Yozgat;Saraykent;ÖRDEK;Kanatlý Hayvan;180;46120;46024
Yozgat;Sarýkaya;ÖRDEK;Kanatlý Hayvan;320;15;46206
Yozgat;Þefaatli;ÖRDEK;Kanatlý Hayvan;350;46128;46026
Yozgat;Sorgun;ÖRDEK;Kanatlý Hayvan;829;38,8;46212
Yozgat;Yenifakýlý;ÖRDEK;Kanatlý Hayvan;1000;46,8;46214
Yozgat;Yerköy;ÖRDEK;Kanatlý Hayvan;128;6;46143
Yozgat;Akdaðmadeni;YUMURTA TAVUÐU;Kanatlý Hayvan;315420;17269,2;4318,1
Yozgat;Aydýncýk;YUMURTA TAVUÐU;Kanatlý Hayvan;6900;377,8;94,5
Yozgat;Boðazlýyan;YUMURTA TAVUÐU;Kanatlý Hayvan;17102;936,3;234,1
Yozgat;Çandýr;YUMURTA TAVUÐU;Kanatlý Hayvan;3600;197,1;49,3
Yozgat;Çayýralan;YUMURTA TAVUÐU;Kanatlý Hayvan;5296;290;72,5
Yozgat;Çekerek;YUMURTA TAVUÐU;Kanatlý Hayvan;4325;236,8;59,2
Yozgat;Kadýþehri;YUMURTA TAVUÐU;Kanatlý Hayvan;9550;522,9;130,7
Yozgat;Merkez;YUMURTA TAVUÐU;Kanatlý Hayvan;20000;1095;273,8
Yozgat;Saraykent;YUMURTA TAVUÐU;Kanatlý Hayvan;4800;262,8;65,7
Yozgat;Sarýkaya;YUMURTA TAVUÐU;Kanatlý Hayvan;13250;725,4;181,4
Yozgat;Þefaatli;YUMURTA TAVUÐU;Kanatlý Hayvan;10800;591,3;147,9
Yozgat;Sorgun;YUMURTA TAVUÐU;Kanatlý Hayvan;83664;4580,6;1145,4
Yozgat;Yenifakýlý;YUMURTA TAVUÐU;Kanatlý Hayvan;3000;164,3;41,1
Yozgat;Yerköy;YUMURTA TAVUÐU;Kanatlý Hayvan;19500;1067,6;267
Zonguldak;Alaplý;AT;Büyükbaþ Hayvan;5;46139;0,1
Zonguldak;Çaycuma;AT;Büyükbaþ Hayvan;16;87,6;0,5
Zonguldak;Kilimli;AT;Büyükbaþ Hayvan;24;131,4;0,7
Zonguldak;Kozlu;AT;Büyükbaþ Hayvan;4;46286;0,1
Zonguldak;Merkez;AT;Büyükbaþ Hayvan;6;32,9;0,2
Zonguldak;Alaplý;EÞEK;Büyükbaþ Hayvan;10;46139;0,1
Zonguldak;Çaycuma;EÞEK;Büyükbaþ Hayvan;29;79,4;0,3
Zonguldak;Devrek;EÞEK;Büyükbaþ Hayvan;10;46139;0,1
Zonguldak;Ereðli;EÞEK;Büyükbaþ Hayvan;63;172,5;0,6
Zonguldak;Kilimli;EÞEK;Büyükbaþ Hayvan;4;11;0
Zonguldak;Kozlu;EÞEK;Büyükbaþ Hayvan;11;46052;0,1
Zonguldak;Merkez;EÞEK;Büyükbaþ Hayvan;3;46061;0
Zonguldak;Çaycuma;KATIR;Büyükbaþ Hayvan;8;35;0,2
Zonguldak;Ereðli;KATIR;Büyükbaþ Hayvan;71;311;46082
Zonguldak;Kilimli;KATIR;Büyükbaþ Hayvan;6;46107;0,1
Zonguldak;Kozlu;KATIR;Büyükbaþ Hayvan;10;43,8;0,2
Zonguldak;Merkez;KATIR;Büyükbaþ Hayvan;17;74,5;0,3
Zonguldak;Çaycuma;MANDA;Büyükbaþ Hayvan;1081;7891,3;59,1
Zonguldak;Devrek;MANDA;Büyükbaþ Hayvan;65;474,5;46176
Zonguldak;Ereðli;MANDA;Büyükbaþ Hayvan;58;423,4;46056
Zonguldak;Gökçebey;MANDA;Büyükbaþ Hayvan;79;576,7;46085
Zonguldak;Kozlu;MANDA;Büyükbaþ Hayvan;47;343,1;46175
Zonguldak;Merkez;MANDA;Büyükbaþ Hayvan;1;46088;0,1
Zonguldak;Alaplý;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;734;6697,8;53,8
Zonguldak;Çaycuma;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;18909;172544,6;1385,6
Zonguldak;Devrek;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;2105;19208,1;154,2
Zonguldak;Ereðli;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;4396;40113,5;322,1
Zonguldak;Gökçebey;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;3148;28725,5;230,7
Zonguldak;Kilimli;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;284;2591,5;46254
Zonguldak;Kozlu;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;4064;37084;297,8
Zonguldak;Merkez;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;4809;43882,1;352,4
Zonguldak;Alaplý;SIÐIR (MELEZ);Büyükbaþ Hayvan;2434;15991,4;102,7
Zonguldak;Çaycuma;SIÐIR (MELEZ);Büyükbaþ Hayvan;7405;48650,9;312,5
Zonguldak;Devrek;SIÐIR (MELEZ);Büyükbaþ Hayvan;6920;45464,4;292,1
Zonguldak;Ereðli;SIÐIR (MELEZ);Büyükbaþ Hayvan;7075;46482,8;298,6
Zonguldak;Gökçebey;SIÐIR (MELEZ);Büyükbaþ Hayvan;1521;9993;64,2
Zonguldak;Kilimli;SIÐIR (MELEZ);Büyükbaþ Hayvan;429;2818,5;46040
Zonguldak;Kozlu;SIÐIR (MELEZ);Büyükbaþ Hayvan;1706;11208,4;72
Zonguldak;Merkez;SIÐIR (MELEZ);Büyükbaþ Hayvan;2640;17344,8;111,4
Zonguldak;Alaplý;SIÐIR (YERLÝ);Büyükbaþ Hayvan;299;1637;46242
Zonguldak;Çaycuma;SIÐIR (YERLÝ);Büyükbaþ Hayvan;1720;9417;50,4
Zonguldak;Devrek;SIÐIR (YERLÝ);Büyükbaþ Hayvan;6022;32970,5;176,5
Zonguldak;Ereðli;SIÐIR (YERLÝ);Büyükbaþ Hayvan;2469;13517,8;72,4
Zonguldak;Gökçebey;SIÐIR (YERLÝ);Büyükbaþ Hayvan;578;3164,6;46281
Zonguldak;Kilimli;SIÐIR (YERLÝ);Büyükbaþ Hayvan;158;865,1;46177
Zonguldak;Kozlu;SIÐIR (YERLÝ);Büyükbaþ Hayvan;921;5042,5;27
Zonguldak;Merkez;SIÐIR (YERLÝ);Büyükbaþ Hayvan;1239;6783,5;36,3
Zonguldak;Alaplý;KEÇÝ (KIL);Küçükbaþ Hayvan;521;380,3;0,6
Zonguldak;Çaycuma;KEÇÝ (KIL);Küçükbaþ Hayvan;1767;1289,9;46024
Zonguldak;Devrek;KEÇÝ (KIL);Küçükbaþ Hayvan;5288;3860,2;46059
Zonguldak;Ereðli;KEÇÝ (KIL);Küçükbaþ Hayvan;2805;2047,7;46084
Zonguldak;Gökçebey;KEÇÝ (KIL);Küçükbaþ Hayvan;590;430,7;0,7
Zonguldak;Kilimli;KEÇÝ (KIL);Küçükbaþ Hayvan;229;167,2;0,3
Zonguldak;Kozlu;KEÇÝ (KIL);Küçükbaþ Hayvan;635;463,6;0,7
Zonguldak;Merkez;KEÇÝ (KIL);Küçükbaþ Hayvan;3719;2714,9;46116
Zonguldak;Merkez;KEÇÝ (TÝFTÝK);Küçükbaþ Hayvan;23;46250;0
Zonguldak;Alaplý;KOYUN (MERÝNOS);Küçükbaþ Hayvan;723;791,7;46266
Zonguldak;Devrek;KOYUN (MERÝNOS);Küçükbaþ Hayvan;12;46035;0
Zonguldak;Gökçebey;KOYUN (MERÝNOS);Küçükbaþ Hayvan;750;821,3;2
Zonguldak;Kilimli;KOYUN (MERÝNOS);Küçükbaþ Hayvan;106;116,1;0,3
Zonguldak;Kozlu;KOYUN (MERÝNOS);Küçükbaþ Hayvan;535;585,8;46113
Zonguldak;Merkez;KOYUN (MERÝNOS);Küçükbaþ Hayvan;557;609,9;46143
Zonguldak;Alaplý;KOYUN (YERLÝ);Küçükbaþ Hayvan;40;43,8;0,1
Zonguldak;Çaycuma;KOYUN (YERLÝ);Küçükbaþ Hayvan;3027;3314,6;8
Zonguldak;Devrek;KOYUN (YERLÝ);Küçükbaþ Hayvan;4790;5245,1;46185
Zonguldak;Ereðli;KOYUN (YERLÝ);Küçükbaþ Hayvan;3500;3832,5;46062
Zonguldak;Gökçebey;KOYUN (YERLÝ);Küçükbaþ Hayvan;622;681,1;46174
Zonguldak;Kilimli;KOYUN (YERLÝ);Küçükbaþ Hayvan;185;202,6;0,5
Zonguldak;Kozlu;KOYUN (YERLÝ);Küçükbaþ Hayvan;1820;1992,9;46238
Zonguldak;Merkez;KOYUN (YERLÝ);Küçükbaþ Hayvan;2699;2955,4;46029
Zonguldak;Alaplý;ET TAVUÐU;Kanatlý Hayvan;516000;13932;3483,6
Zonguldak;Çaycuma;ET TAVUÐU;Kanatlý Hayvan;2430100;65612,7;16406,1
Zonguldak;Devrek;ET TAVUÐU;Kanatlý Hayvan;970000;26190;6548,7
Zonguldak;Ereðli;ET TAVUÐU;Kanatlý Hayvan;591900;15981,3;3996
Zonguldak;Gökçebey;ET TAVUÐU;Kanatlý Hayvan;1061018;28647,5;7163,2
Zonguldak;Kilimli;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Zonguldak;Kozlu;ET TAVUÐU;Kanatlý Hayvan;21000;567;141,8
Zonguldak;Merkez;ET TAVUÐU;Kanatlý Hayvan;306082;8264,2;2066,4
Zonguldak;Alaplý;HÝNDÝ;Kanatlý Hayvan;20;0,8;0,2
Zonguldak;Çaycuma;HÝNDÝ;Kanatlý Hayvan;98;46206;0,9
Zonguldak;Devrek;HÝNDÝ;Kanatlý Hayvan;130;46269;46054
Zonguldak;Ereðli;HÝNDÝ;Kanatlý Hayvan;278;46122;46175
Zonguldak;Gökçebey;HÝNDÝ;Kanatlý Hayvan;202;46180;46266
Zonguldak;Kilimli;HÝNDÝ;Kanatlý Hayvan;93;46145;0,9
Zonguldak;Kozlu;HÝNDÝ;Kanatlý Hayvan;115;46085;46023
Zonguldak;Merkez;HÝNDÝ;Kanatlý Hayvan;160;6;46143
Zonguldak;Alaplý;KAZ;Kanatlý Hayvan;45;46024;0,5
Zonguldak;Çaycuma;KAZ;Kanatlý Hayvan;71;46084;0,8
Zonguldak;Devrek;KAZ;Kanatlý Hayvan;0;0;0
Zonguldak;Ereðli;KAZ;Kanatlý Hayvan;70;46084;0,8
Zonguldak;Gökçebey;KAZ;Kanatlý Hayvan;198;46090;46083
Zonguldak;Kilimli;KAZ;Kanatlý Hayvan;115;46117;46082
Zonguldak;Kozlu;KAZ;Kanatlý Hayvan;40;46266;0,5
Zonguldak;Merkez;KAZ;Kanatlý Hayvan;55;46175;0,6
Zonguldak;Alaplý;ÖRDEK;Kanatlý Hayvan;35;46174;0,4
Zonguldak;Çaycuma;ÖRDEK;Kanatlý Hayvan;476;46103;46178
Zonguldak;Devrek;ÖRDEK;Kanatlý Hayvan;;0;0
Zonguldak;Ereðli;ÖRDEK;Kanatlý Hayvan;550;46228;46118
Zonguldak;Gökçebey;ÖRDEK;Kanatlý Hayvan;210;46243;46144
Zonguldak;Kilimli;ÖRDEK;Kanatlý Hayvan;66;46025;0,8
Zonguldak;Kozlu;ÖRDEK;Kanatlý Hayvan;120;46178;46113
Zonguldak;Merkez;ÖRDEK;Kanatlý Hayvan;157;46088;46235
Zonguldak;Alaplý;YUMURTA TAVUÐU;Kanatlý Hayvan;650;35,6;46273
Zonguldak;Çaycuma;YUMURTA TAVUÐU;Kanatlý Hayvan;122350;6698,7;1675
Zonguldak;Devrek;YUMURTA TAVUÐU;Kanatlý Hayvan;16900;925,3;231,4
Zonguldak;Ereðli;YUMURTA TAVUÐU;Kanatlý Hayvan;38750;2121,6;530,5
Zonguldak;Gökçebey;YUMURTA TAVUÐU;Kanatlý Hayvan;4120;225,6;56,4
Zonguldak;Kilimli;YUMURTA TAVUÐU;Kanatlý Hayvan;3265;178,8;44,7
Zonguldak;Kozlu;YUMURTA TAVUÐU;Kanatlý Hayvan;7300;399,7;99,9
Zonguldak;Merkez;YUMURTA TAVUÐU;Kanatlý Hayvan;18500;1012,9;253,3
Aksaray;Aðaçören;AT;Büyükbaþ Hayvan;12;65,7;0,4
Aksaray;Gülaðaç;AT;Büyükbaþ Hayvan;50;273,8;46143
Aksaray;Güzelyurt;AT;Büyükbaþ Hayvan;8;43,8;0,2
Aksaray;Merkez;AT;Büyükbaþ Hayvan;387;2118,8;46092
Aksaray;Ortaköy;AT;Büyükbaþ Hayvan;4;46286;0,1
Aksaray;Sarýyahþi;AT;Büyükbaþ Hayvan;3;46128;0,1
Aksaray;Sultanhaný;AT;Büyükbaþ Hayvan;10;54,8;0,3
Aksaray;Aðaçören;EÞEK;Büyükbaþ Hayvan;143;391,5;46082
Aksaray;Eskil;EÞEK;Büyükbaþ Hayvan;140;383,3;46054
Aksaray;Gülaðaç;EÞEK;Büyükbaþ Hayvan;45;123,2;0,4
Aksaray;Güzelyurt;EÞEK;Büyükbaþ Hayvan;444;1215,5;46268
Aksaray;Merkez;EÞEK;Büyükbaþ Hayvan;156;427,1;46113
Aksaray;Ortaköy;EÞEK;Büyükbaþ Hayvan;140;383,3;46054
Aksaray;Sarýyahþi;EÞEK;Büyükbaþ Hayvan;23;63;0,2
Aksaray;Sultanhaný;EÞEK;Büyükbaþ Hayvan;60;164,3;0,5
Aksaray;Merkez;KATIR;Büyükbaþ Hayvan;76;332,9;46113
Aksaray;Ortaköy;KATIR;Büyükbaþ Hayvan;1;46116;0
Aksaray;Aðaçören;MANDA;Büyükbaþ Hayvan;72;525,6;46268
Aksaray;Gülaðaç;MANDA;Büyükbaþ Hayvan;1;46088;0,1
Aksaray;Merkez;MANDA;Büyükbaþ Hayvan;1001;7307,3;54,8
Aksaray;Ortaköy;MANDA;Büyükbaþ Hayvan;5;36,5;0,3
Aksaray;Aðaçören;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;5291;48280,4;387,7
Aksaray;Eskil;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;51850;473131,3;3799,4
Aksaray;Gülaðaç;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;5245;47860,6;384,3
Aksaray;Güzelyurt;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;5002;45643,3;366,5
Aksaray;Merkez;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;119935;1094406,9;8788,4
Aksaray;Ortaköy;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;18880;172280;1383,5
Aksaray;Sarýyahþi;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;1164;10621,5;85,3
Aksaray;Sultanhaný;SIÐIR (KÜLTÜR);Büyükbaþ Hayvan;14470;132038,8;1060,3
Aksaray;Aðaçören;SIÐIR (MELEZ);Büyükbaþ Hayvan;1146;7529,2;48,4
Aksaray;Eskil;SIÐIR (MELEZ);Büyükbaþ Hayvan;9500;62415;401
Aksaray;Gülaðaç;SIÐIR (MELEZ);Büyükbaþ Hayvan;3371;22147,5;142,3
Aksaray;Güzelyurt;SIÐIR (MELEZ);Büyükbaþ Hayvan;1333;8757,8;56,3
Aksaray;Merkez;SIÐIR (MELEZ);Büyükbaþ Hayvan;20932;137523,2;883,5
Aksaray;Ortaköy;SIÐIR (MELEZ);Büyükbaþ Hayvan;2911;19125,3;122,9
Aksaray;Sarýyahþi;SIÐIR (MELEZ);Büyükbaþ Hayvan;228;1498;46182
Aksaray;Sultanhaný;SIÐIR (MELEZ);Büyükbaþ Hayvan;3183;20912,3;134,3
Aksaray;Aðaçören;SIÐIR (YERLÝ);Büyükbaþ Hayvan;8;43,8;0,2
Aksaray;Eskil;SIÐIR (YERLÝ);Büyükbaþ Hayvan;260;1423,5;46180
Aksaray;Gülaðaç;SIÐIR (YERLÝ);Büyükbaþ Hayvan;4;46286;0,1
Aksaray;Güzelyurt;SIÐIR (YERLÝ);Büyükbaþ Hayvan;7;38,3;0,2
Aksaray;Merkez;SIÐIR (YERLÝ);Büyükbaþ Hayvan;667;3651,8;46192
Aksaray;Ortaköy;SIÐIR (YERLÝ);Büyükbaþ Hayvan;6;32,9;0,2
Aksaray;Sarýyahþi;SIÐIR (YERLÝ);Büyükbaþ Hayvan;8;43,8;0,2
Aksaray;Sultanhaný;SIÐIR (YERLÝ);Büyükbaþ Hayvan;3;46128;0,1
Aksaray;Aðaçören;KEÇÝ (KIL);Küçükbaþ Hayvan;5183;3783,6;46028
Aksaray;Eskil;KEÇÝ (KIL);Küçükbaþ Hayvan;2920;2131,6;46115
Aksaray;Gülaðaç;KEÇÝ (KIL);Küçükbaþ Hayvan;2673;1951,3;46025
Aksaray;Güzelyurt;KEÇÝ (KIL);Küçükbaþ Hayvan;1895;1383,4;46055
Aksaray;Merkez;KEÇÝ (KIL);Küçükbaþ Hayvan;44052;32158;51,6
Aksaray;Ortaköy;KEÇÝ (KIL);Küçükbaþ Hayvan;6885;5026,1;46030
Aksaray;Sarýyahþi;KEÇÝ (KIL);Küçükbaþ Hayvan;442;322,7;0,5
Aksaray;Sultanhaný;KEÇÝ (KIL);Küçükbaþ Hayvan;2248;1641;46175
Aksaray;Gülaðaç;KEÇÝ (TÝFTÝK);Küçükbaþ Hayvan;1;0,7;0
Aksaray;Merkez;KEÇÝ (TÝFTÝK);Küçükbaþ Hayvan;306;223,4;0,4
Aksaray;Sarýyahþi;KEÇÝ (TÝFTÝK);Küçükbaþ Hayvan;10;46088;0
Aksaray;Sultanhaný;KEÇÝ (TÝFTÝK);Küçükbaþ Hayvan;70;51,1;0,1
Aksaray;Aðaçören;KOYUN (MERÝNOS);Küçükbaþ Hayvan;55;60,2;0,1
Aksaray;Eskil;KOYUN (MERÝNOS);Küçükbaþ Hayvan;5000;5475;46066
Aksaray;Gülaðaç;KOYUN (MERÝNOS);Küçükbaþ Hayvan;265;290,2;0,7
Aksaray;Merkez;KOYUN (MERÝNOS);Küçükbaþ Hayvan;2726;2985;46060
Aksaray;Ortaköy;KOYUN (MERÝNOS);Küçükbaþ Hayvan;200;219;0,5
Aksaray;Sarýyahþi;KOYUN (MERÝNOS);Küçükbaþ Hayvan;75;82,1;0,2
Aksaray;Sultanhaný;KOYUN (MERÝNOS);Küçükbaþ Hayvan;4058;4443,5;46213
Aksaray;Aðaçören;KOYUN (YERLÝ);Küçükbaþ Hayvan;22782;24946,3;60,1
Aksaray;Eskil;KOYUN (YERLÝ);Küçükbaþ Hayvan;104100;113989,5;274,6
Aksaray;Gülaðaç;KOYUN (YERLÝ);Küçükbaþ Hayvan;23500;25732,5;62
Aksaray;Güzelyurt;KOYUN (YERLÝ);Küçükbaþ Hayvan;19978;21875,9;52,7
Aksaray;Merkez;KOYUN (YERLÝ);Küçükbaþ Hayvan;335148;366987,1;884,1
Aksaray;Ortaköy;KOYUN (YERLÝ);Küçükbaþ Hayvan;48619;53237,8;128,3
Aksaray;Sarýyahþi;KOYUN (YERLÝ);Küçükbaþ Hayvan;3725;4078,9;46243
Aksaray;Sultanhaný;KOYUN (YERLÝ);Küçükbaþ Hayvan;41719;45682,3;110,1
Aksaray;Aðaçören;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Aksaray;Eskil;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Aksaray;Gülaðaç;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Aksaray;Güzelyurt;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Aksaray;Merkez;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Aksaray;Ortaköy;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Aksaray;Sarýyahþi;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Aksaray;Sultanhaný;ET TAVUÐU;Kanatlý Hayvan;0;0;0
Aksaray;Aðaçören;HÝNDÝ;Kanatlý Hayvan;425;46280;4
Aksaray;Eskil;HÝNDÝ;Kanatlý Hayvan;2700;101,3;46106
